Réf. client :,Description,Kilométrage,Date de 1ere immatriculation,Energie,Marque,Modèle,Pays,Prix,Vendeur,Localisation,Photo,Poids à vide,PTC,Essieux,Puissance,Etat
VO25-1967,Tracteur Volvo FH 500 AERO Globetrotter XXL (Location / Rent),3 000 km,25/09/2025,Gazoil,Volvo,1843,FRANCE,2600,SYLTRAILER, PyrénéesOrientales,https://photo.static-viamobilis.com/31/1/10399571_th.jpg,7.8 Tonnes,19 Tonnes,4x2,460,Occasion
FZ-374-MW,Tracteur auto-école Iveco S-WAY 460,70 400 km,23/11/2022,Gazoil,Iveco,420 DCI,FRANCE,65000,Mauffrey, Vosges,https://photo.static-viamobilis.com/31/1/10551912_th.jpg,7.64 Tonnes,18 Tonnes,4x2,482,Occasion
XLRTEH4300G375129,Tracteur auto-école Iveco S-WAY 460,85 555 km,27/05/2021,Gazoil,Iveco,NP400,FRANCE,62000,Mauffrey, Vosges,https://photo.static-viamobilis.com/31/1/10457056_th.jpg,7.65 Tonnes,19 Tonnes,4x2,460,Occasion
XLRTEH4300G345965,Tracteur Mercedes Actros 1843,346 672 km,16/03/2016,Gazoil,Mercedes,1848,FRANCE,37000,Trans lev, Jura,https://photo.static-viamobilis.com/31/1/9917792-photo-tracteur_th.jpg,8.27 Tonnes,19 Tonnes,4x2,530,Occasion
00013161,Tracteur DAF 480 XF FT 4X2,359 568 km,21/10/2021,Gazoil,DAF,1843,FRANCE,36000,DAF Used Trucks France - Saint-Priest (Lyon), Rhône,https://photo.static-viamobilis.com/31/1/10639642_th.jpg,8.27 Tonnes,19 Tonnes,4x2,460,Occasion
00013489,Tracteur DAF 480 XF FT 4X2,325 148 km,04/03/2021,Gazoil,DAF,AS 440 S 40,FRANCE,35200,DAF Used Trucks France - Saint-Priest (Lyon), Rhône,https://photo.static-viamobilis.com/31/1/10137064_th.jpg,7.65 Tonnes,18 Tonnes,4x2,490,Occasion
VO26-2072,Tracteur DAF XF 530,538 000 km,18/12/2019,Gazoil,DAF,19.480,FRANCE,45800,BERROYER, Vendée,https://photo.static-viamobilis.com/31/1/8992326_th.jpg,7.65 Tonnes,19 Tonnes,4x2,460,Occasion
VO25-1967,Tracteur Volvo neuf FH 500 AERO Globetrotter XXL (Location / Rent),3 000 km,25/09/2025,Gazoil,Volvo,500,FRANCE,2600,SYLTRAILER, PyrénéesOrientales,https://photo.static-viamobilis.com/31/1/10399575_th.jpg,15.18 Tonnes,19 Tonnes,4x2,460,Neuf
LOC-VO24-1338,Tracteur Volvo FH 500 AERO Globetrotter XXL (Location / Rent),3 000 km,25/09/2025,Gazoil,Volvo,18.480,FRANCE,2600,SYLTRAILER, PyrénéesOrientales,https://photo.static-viamobilis.com/31/1/10399571_th.jpg,19 Tonnes,19 Tonnes,4x2,460,Occasion
XLRTEH4300G375129,Tracteur auto-école Iveco S-WAY 460,70 400 km,23/11/2022,Gazoil,Iveco,1848 L,FRANCE,65000,Mauffrey, Vosges,https://photo.static-viamobilis.com/31/1/10551912_th.jpg,6.03 Tonnes,19 Tonnes,4x2,482,Occasion
XLRTEH4300G345965,Tracteur auto-école Iveco S-WAY 460,85 555 km,27/05/2021,Gazoil,Iveco,410,FRANCE,62000,Mauffrey, Vosges,https://photo.static-viamobilis.com/31/1/10457056_th.jpg,8.71 Tonnes,44 Tonnes,4x2,448,Occasion
XLRTEH4300G378063,Tracteur Mercedes Actros 1843,346 672 km,16/03/2016,Gazoil,Mercedes,1851 L,FRANCE,37000,Trans lev, Jura,https://photo.static-viamobilis.com/31/1/9917792-photo-tracteur_th.jpg,9.26 Tonnes,19 Tonnes,4x2,482,Occasion
XLRTEH4300G384575,Tracteur DAF 480 XF FT 4X2,359 568 km,21/10/2021,Gazoil,DAF,730,FRANCE,36000,DAF Used Trucks France - Saint-Priest (Lyon), Rhône,https://photo.static-viamobilis.com/31/1/10639642_th.jpg,7 Tonnes,19 Tonnes,4x2,482,Occasion
XLRTEH4100G326931,Tracteur DAF 480 XF FT 4X2,325 148 km,04/03/2021,Gazoil,DAF,450,FRANCE,35200,DAF Used Trucks France - Saint-Priest (Lyon), Rhône,https://photo.static-viamobilis.com/31/1/10137064_th.jpg,6.97 Tonnes,19 Tonnes,4x2,482,Occasion
XLRTEH4300G302809,Tracteur DAF 480 XF FT 4X2,388 894 km,18/11/2021,Gazoil,DAF,480 FT,FRANCE,33900,DAF Used Trucks France - Saint-Priest (Lyon), Rhône,https://photo.static-viamobilis.com/31/1/10725518_th.jpg,7.76 Tonnes,19 Tonnes,4x2,530,Occasion
XLRTEH4300G379621,Tracteur DAF 480 XF FT 4X2,228 438 km,20/12/2021,Gazoil,DAF,480 FT,FRANCE,32800,DAF Used Trucks France - Saint-Priest (Lyon), Rhône,https://photo.static-viamobilis.com/31/1/10641209_th.jpg,6.03 Tonnes,19 Tonnes,4x2,482,Occasion
XLRTEH4300G320414,Tracteur DAF XF 450 FT 4X2,501 262 km,28/10/2020,Gazoil,DAF,NGD 480,FRANCE,26500,DAF Used Trucks France - Saint-Priest (Lyon), Rhône,https://photo.static-viamobilis.com/31/1/10747114_th.jpg,8.71 Tonnes,19 Tonnes,4x2,530,Occasion
XLRTEH4300G381651,Tracteur DAF 480 XF FT 4X2,877 008 km,20/02/2020,Gazoil,DAF,1848 LS,FRANCE,20600,DAF Used Trucks France - Saint-Priest (Lyon), Rhône,https://photo.static-viamobilis.com/31/1/10920380_th.jpg,9.26 Tonnes,26 Tonnes,4x2,482,Occasion
XLRTEH4300G402560,Tracteur DAF 480 XF FT 4X2,325 905 km,06/12/2021,Gazoil,DAF,520,FRANCE,36500,DAF Used Trucks France - Saint-Priest (Lyon), Rhône,https://photo.static-viamobilis.com/31/1/10637843_th.jpg,7 Tonnes,26 Tonnes,4x2,482,Occasion
XLRTEH4300G375580,Tracteur DAF 480 XF FT 4X2,427 272 km,09/09/2020,Gazoil,DAF,1848,FRANCE,29000,DAF Used Trucks France - Saint-Priest (Lyon), Rhône,https://photo.static-viamobilis.com/31/1/10950466_th.jpg,8 Tonnes,19 Tonnes,4x2,482,Occasion
XLRTEH4300G348574,Tracteur DAF XF 530 FT 4X2,331 763 km,16/12/2021,Gazoil,DAF,1848,FRANCE,34400,DAF Used Trucks France - Saint-Priest (Lyon), Rhône,https://photo.static-viamobilis.com/31/1/10638089_th.jpg,7.7 Tonnes,19 Tonnes,4x2,482,Occasion
XLRTEF5300G386528,Tracteur DAF 480 XF FT 4X2,399 345 km,09/05/2022,Gazoil,DAF,18.470,FRANCE,43700,DAF Used Trucks France - Saint-Priest (Lyon), Rhône,https://photo.static-viamobilis.com/31/1/10941548_th.jpg,7.76 Tonnes,44 Tonnes,4x2,482,Occasion
XLRTEH4300G388657,Tracteur DAF XF 530 FT 4X2,387 999 km,09/12/2021,Gazoil,DAF,18.520,FRANCE,34400,DAF Used Trucks France - Saint-Priest (Lyon), Rhône,https://photo.static-viamobilis.com/31/1/11001505_th.jpg,7.82 Tonnes,19 Tonnes,4x2,530,Occasion
XLRTEH4300G313487,Tracteur DAF 480 XF FT 4X2,459 063 km,30/04/2021,Gazoil,DAF,18.440,FRANCE,35200,DAF Used Trucks France - Saint-Priest (Lyon), Rhône,https://photo.static-viamobilis.com/31/1/10479238_th.jpg,7.93 Tonnes,18 Tonnes,4x2,482,Occasion
XLRTEH4300G341745,Tracteur DAF 480 XFn FT 4X2,286 912 km,17/01/2022,Gazoil,DAF,480 T4X2 E6,FRANCE,54500,DAF Used Trucks France - Saint-Priest (Lyon), Rhône,https://photo.static-viamobilis.com/31/1/10938343_th.jpg,7.71 Tonnes,26 Tonnes,4x2,482,Occasion
XLRTEH4300G382492,Tracteur DAF 480 XF FT 4X2,346 263 km,12/01/2022,Gazoil,DAF,430 T4X2 E6,FRANCE,33800,DAF Used Trucks France - Saint-Priest (Lyon), Rhône,https://photo.static-viamobilis.com/31/1/10637646_th.jpg,6.95 Tonnes,19 Tonnes,4x2,530,Occasion
XLRTEH4300G339442,Tracteur DAF 480 XF FT 4X2,643 499 km,05/08/2020,Gazoil,DAF,440,FRANCE,28800,DAF Used Trucks France - Saint-Priest (Lyon), Rhône,https://photo.static-viamobilis.com/31/1/10638100_th.jpg,8.37 Tonnes,19 Tonnes,4x2,530,Occasion
XLRTEF5300G395395,Tracteur DAF 480 XF FT 4X2,379 821 km,04/02/2021,Gazoil,DAF,480,FRANCE,35200,DAF Used Trucks France - Saint-Priest (Lyon), Rhône,https://photo.static-viamobilis.com/31/1/10209473_th.jpg,7.36 Tonnes,19 Tonnes,4x2,482,Occasion
XLRTEH4300G391636,Tracteur DAF XF 530 FT 4X2,423 548 km,17/01/2022,Gazoil,DAF,480,FRANCE,39000,DAF Used Trucks France - Saint-Priest (Lyon), Rhône,https://photo.static-viamobilis.com/31/1/11001510_th.jpg,8.2 Tonnes,19 Tonnes,4x2,482,Occasion
XLRTEF5300G391888,Tracteur DAF 480 XF FT 4X2,346 106 km,25/01/2021,Gazoil,DAF,480,FRANCE,35200,DAF Used Trucks France - Saint-Priest (Lyon), Rhône,https://photo.static-viamobilis.com/31/1/10201104_th.jpg,8.53 Tonnes,26 Tonnes,4x2,482,Occasion
XLRTEH4300G342781,Tracteur DAF 480 XFn FT 4X2,257 327 km,16/03/2022,Gazoil,DAF,18.480,FRANCE,53300,DAF Used Trucks France - Saint-Priest (Lyon), Rhône,https://photo.static-viamobilis.com/31/1/10715710_th.jpg,7.32 Tonnes,19 Tonnes,4x2,482,Occasion
XLRTEF5300G388627,Tracteur DAF XF 530 FT 4X2,289 819 km,30/06/2022,Gazoil,DAF,520.19 DTI 13,FRANCE,44400,DAF Used Trucks France - Saint-Priest (Lyon), Rhône,https://photo.static-viamobilis.com/31/1/11077850_th.jpg,7.4 Tonnes,19 Tonnes,4x2,482,Occasion
XLRTEH4300G340234,Tracteur DAF XG 530 FT 4X2,370 604 km,17/05/2022,Gazoil,DAF,480.19 DTI 13,FRANCE,64200,DAF Used Trucks France - Saint-Priest (Lyon), Rhône,https://photo.static-viamobilis.com/31/1/11090991_th.jpg,7500 Tonnes,19 Tonnes,4x2,530,Occasion
XLRTEH4300G364524,Tracteur DAF 480 XF FT 4X2,326 768 km,02/05/2021,Gazoil,DAF,18.460,FRANCE,30900,DAF Used Trucks France - Saint-Priest (Lyon), Rhône,https://photo.static-viamobilis.com/31/1/10745900_th.jpg,7900 Tonnes,19 Tonnes,4x2,530,Occasion
XLRTEH4300G384995,Tracteur DAF 480 XFn FT 4X2,381 658 km,27/04/2022,Gazoil,DAF,460,FRANCE,56400,DAF Used Trucks France - Saint-Priest (Lyon), Rhône,https://photo.static-viamobilis.com/31/1/10699597_th.jpg,8 Tonnes,19.13 Tonnes,4x2,482,Occasion
XLRTEH4300G254329,Tracteur DAF 480 XF FT 4X2,384 080 km,19/01/2021,Gazoil,DAF,1845 LS,FRANCE,35200,DAF Used Trucks France - Saint-Priest (Lyon), Rhône,https://photo.static-viamobilis.com/31/1/10225134_th.jpg,8 Tonnes,19 Tonnes,4x2,530,Occasion
XLRTEH4300G345737,Tracteur DAF 480 XF FT 4X2,312 928 km,31/08/2021,Gazoil,DAF,1848 LS,FRANCE,30900,DAF Used Trucks France - Saint-Priest (Lyon), Rhône,https://photo.static-viamobilis.com/31/1/10637660_th.jpg,8 Tonnes,16 Tonnes,4x2,482,Occasion
XLRTEH4300G384843,Tracteur DAF 480 XF FT 4X2,247 130 km,20/12/2021,Gazoil,DAF,400,FRANCE,32800,DAF Used Trucks France - Saint-Priest (Lyon), Rhône,https://photo.static-viamobilis.com/31/1/11031726_th.jpg,8 Tonnes,19.15 Tonnes,4x2,482,Occasion
XLRTEH4300G356324,Tracteur DAF XF 530 FT 4X2,511 953 km,03/04/2019,Gazoil,DAF,18.400,FRANCE,28000,DAF Used Trucks France - Saint-Priest (Lyon), Rhône,https://photo.static-viamobilis.com/31/1/11026502_th.jpg,8 Tonnes,18 Tonnes,4x2,482,Occasion
XLRTEH4300G394588,Tracteur DAF XF 530 FT 4X2,360 319 km,11/03/2021,Gazoil,DAF,440,FRANCE,33100,DAF Used Trucks France - Saint-Priest (Lyon), Rhône,https://photo.static-viamobilis.com/31/1/10480130_th.jpg,8 Tonnes,19 Tonnes,4x2,482,Occasion
XLRTEH4300G401727,Tracteur DAF 480 XF FT 4X2,409 663 km,17/12/2021,Gazoil,DAF,460,FRANCE,36200,DAF Used Trucks France - Saint-Priest (Lyon), Rhône,https://photo.static-viamobilis.com/31/1/10638091_th.jpg,8 Tonnes,19 Tonnes,4x2,482,Occasion
XLRTEF5300G396757,Tracteur DAF XF 530 FT 4X2,414 619 km,01/06/2021,Gazoil,DAF,1843,FRANCE,37500,DAF Used Trucks France - Saint-Priest (Lyon), Rhône,https://photo.static-viamobilis.com/31/1/10609240_th.jpg,8 Tonnes,19 Tonnes,4x2,482,Occasion
XLRTEH4300G349287,Tracteur DAF 480 XF FT 4X2,361 698 km,22/02/2022,Gazoil,DAF,450 High/line,FRANCE,42800,DAF Used Trucks France - Saint-Priest (Lyon), Rhône,https://photo.static-viamobilis.com/31/1/10699220_th.jpg,8 Tonnes,26 Tonnes,4x2,530,Occasion
XLRTEF5300G425632,Tracteur DAF 480 XF FT 4X2,331 509 km,16/05/2022,Gazoil,DAF,460,FRANCE,45400,DAF Used Trucks France - Saint-Priest (Lyon), Rhône,https://photo.static-viamobilis.com/31/1/11001513_th.jpg,8 Tonnes,20 Tonnes,4x2,482,Occasion
XLRTEM4300G354582,Tracteur DAF 480 XFn FT 4X2,223 085 km,16/03/2022,Gazoil,DAF,460,FRANCE,54500,DAF Used Trucks France - Saint-Priest (Lyon), Rhône,https://photo.static-viamobilis.com/31/1/10938346_th.jpg,8 Tonnes,19 Tonnes,4x2,482,Occasion
XLRTEH4300G227008,Tracteur DAF 480 XF FT 4X2,357 232 km,16/06/2021,Gazoil,DAF,500 Globetrotter,FRANCE,33800,DAF Used Trucks France - Saint-Priest (Lyon), Rhône,https://photo.static-viamobilis.com/31/1/10638083_th.jpg,8 Tonnes,26 Tonnes,4x2,482,Occasion
XLRTEH4300G369564,Tracteur DAF 480 XFn FT 4X2,235 870 km,26/09/2022,Gazoil,DAF,18.510 XLX,FRANCE,54500,DAF Used Trucks France - Saint-Priest (Lyon), Rhône,https://photo.static-viamobilis.com/31/1/11061306_th.jpg,8 Tonnes,19 Tonnes,4x2,482,Occasion
XLRTEH4300G379359,Tracteur DAF 480 CF FT 4X2,558 479 km,06/05/2021,Gazoil,DAF,530,FRANCE,30200,DAF Used Trucks France - Saint-Priest (Lyon), Rhône,https://photo.static-viamobilis.com/31/1/10967723_th.jpg,8 Tonnes,19 Tonnes,4x2,482,Occasion
XLRTEH4300G353503,Tracteur DAF XF 530 FT 4X2,854 499 km,08/11/2018,Gazoil,DAF,460 SSC,FRANCE,22500,DAF Used Trucks France - Saint-Priest (Lyon), Rhône,https://photo.static-viamobilis.com/31/1/11051028_th.jpg,8 Tonnes,19 Tonnes,4x2,530,Occasion
XLRTEH4300G375152,Tracteur DAF 480 XF FT 4X2,308 337 km,23/09/2021,Gazoil,DAF,460,FRANCE,36000,DAF Used Trucks France - Saint-Priest (Lyon), Rhône,https://photo.static-viamobilis.com/31/1/10641194_th.jpg,7 Tonnes,19 Tonnes,4x2,482,Occasion
XLRTEM4300G353968,Tracteur DAF 480 XF FT 4X2,334 394 km,06/12/2021,Gazoil,DAF,480 T4X2 E6,FRANCE,36500,DAF Used Trucks France - Saint-Priest (Lyon), Rhône,https://photo.static-viamobilis.com/31/1/10609247_th.jpg,7.99 Tonnes,19.13 Tonnes,4x2,482,Occasion
XLRTEF5300G391808,Tracteur DAF 480 XF FT 4X2,201 944 km,11/05/2021,Gazoil,DAF,520,FRANCE,31900,DAF Used Trucks France - Saint-Priest (Lyon), Rhône,https://photo.static-viamobilis.com/31/1/10601247_th.jpg,7.95 Tonnes,19 Tonnes,4x2,482,Occasion
XLRTEH4300G384346,Tracteur DAF 480 XF FT 4X2,296 657 km,29/10/2021,Gazoil,DAF,440.19 DTI 13,FRANCE,32800,DAF Used Trucks France - Saint-Priest (Lyon), Rhône,https://photo.static-viamobilis.com/31/1/10637828_th.jpg,7.88 Tonnes,16 Tonnes,4x2,482,Occasion
XLRTEF5300G397349,Tracteur DAF CF 480 FT 4X2,556 881 km,07/05/2021,Gazoil,DAF,480 T4X2 E6,FRANCE,34400,DAF Used Trucks France - Saint-Priest (Lyon), Rhône,https://photo.static-viamobilis.com/31/1/10730347_th.jpg,8 Tonnes,19.15 Tonnes,4x2,530,Occasion
XLRTEH4300G340241,Tracteur DAF XG 530 FT 4X2,369 297 km,13/06/2022,Gazoil,DAF,1845 LS,FRANCE,64200,DAF Used Trucks France - Saint-Priest (Lyon), Rhône,https://photo.static-viamobilis.com/31/1/11061286_th.jpg,7.73 Tonnes,18 Tonnes,4x2,482,Occasion
XLRTEH4300G389292,Tracteur DAF 480 XF FT 4X2,179 798 km,17/12/2021,Gazoil,DAF,460 Globetrotter,FRANCE,37000,DAF Used Trucks France - Saint-Priest (Lyon), Rhône,https://photo.static-viamobilis.com/31/1/10639708_th.jpg,7.77 Tonnes,19 Tonnes,4x2,482,Occasion
XLRTEH4300G393361,Tracteur DAF 480 XFn FT 4X2,224 564 km,21/04/2022,Gazoil,DAF,460,FRANCE,54500,DAF Used Trucks France - Saint-Priest (Lyon), Rhône,https://photo.static-viamobilis.com/31/1/10938350_th.jpg,7.42 Tonnes,19 Tonnes,4x2,482,Occasion
XLRTEH4300G378766,Tracteur DAF 480 XF FT 4X2,395 268 km,19/01/2021,Gazoil,DAF,510,FRANCE,35200,DAF Used Trucks France - Saint-Priest (Lyon), Rhône,https://photo.static-viamobilis.com/31/1/10208343_th.jpg,7.45 Tonnes,19 Tonnes,4x2,530,Occasion
XLRTEH4300G369300,Tracteur DAF 480 XF FT 4X2,422 075 km,10/03/2022,Gazoil,DAF,1846 LS,FRANCE,44900,DAF Used Trucks France - Saint-Priest (Lyon), Rhône,https://photo.static-viamobilis.com/31/1/10967718_th.jpg,8.37 Tonnes,26 Tonnes,4x2,482,Occasion
XLRTEH4300G340206,Tracteur DAF XF 530 FT 4X2,210 948 km,19/04/2022,Gazoil,DAF,18.440,FRANCE,44400,DAF Used Trucks France - Saint-Priest (Lyon), Rhône,https://photo.static-viamobilis.com/31/1/11061291_th.jpg,7.62 Tonnes,20 Tonnes,4x2,482,Occasion
XLRTEH4300G384085,Tracteur DAF 480 XF FT 4X2,328 131 km,01/12/2021,Gazoil,DAF,450,FRANCE,40700,DAF Used Trucks France - Saint-Priest (Lyon), Rhône,https://photo.static-viamobilis.com/31/1/10637842_th.jpg,7.1 Tonnes,44 Tonnes,4x2,482,Occasion
XLRTEH4300G252886,Tracteur DAF 480 XF FT 4X2,199 427 km,04/10/2021,Gazoil,DAF,480 FT,FRANCE,36600,DAF Used Trucks France - Saint-Priest (Lyon), Rhône,https://photo.static-viamobilis.com/31/1/11006542_th.jpg,7.8 Tonnes,19 Tonnes,4x2,482,Occasion
XLRTEF5300G399691,Tracteur DAF 480 XF FT 4X2,387 712 km,22/01/2021,Gazoil,DAF,500,FRANCE,35200,DAF Used Trucks France - Saint-Priest (Lyon), Rhône,https://photo.static-viamobilis.com/31/1/10201105_th.jpg,7350 Tonnes,19 Tonnes,4x2,482,Occasion
XLRTEH4300G353761,Tracteur DAF XF 530 FT 4X2,367 614 km,21/01/2022,Gazoil,DAF,530,FRANCE,39400,DAF Used Trucks France - Saint-Priest (Lyon), Rhône,https://photo.static-viamobilis.com/31/1/10754703_th.jpg,7.79 Tonnes,19 Tonnes,4x2,448,Occasion
XLRTEH4300G343612,Tracteur DAF 480 XF FT 4X2,520 100 km,25/01/2019,Gazoil,DAF,500,FRANCE,22600,DAF Used Trucks France - Saint-Priest (Lyon), Rhône,https://photo.static-viamobilis.com/31/1/10242535_th.jpg,7.55 Tonnes,19 Tonnes,4x2,482,Occasion
XLRTEH4300G347916,Tracteur DAF 480 XFn FT 4X2,269 184 km,21/04/2022,Gazoil,DAF,1845,FRANCE,53300,DAF Used Trucks France - Saint-Priest (Lyon), Rhône,https://photo.static-viamobilis.com/31/1/10936266_th.jpg,20.5 Tonnes,19 Tonnes,4x2,482,Occasion
XLRTEH4100G320705,Tracteur DAF 480 XF FT 4X2,240 829 km,14/05/2021,Gazoil,DAF,18.480,FRANCE,31900,DAF Used Trucks France - Saint-Priest (Lyon), Rhône,https://photo.static-viamobilis.com/31/1/10600578_th.jpg,7.71 Tonnes,19 Tonnes,4x2,482,Occasion
XLRTEH4300G353572,Tracteur DAF 480 XF FT 4X2,875 986 km,01/04/2021,Gazoil,DAF,480,FRANCE,26900,DAF Used Trucks France - Saint-Priest (Lyon), Rhône,https://photo.static-viamobilis.com/31/1/10967725_th.jpg,11.96 Tonnes,19 Tonnes,4x2,482,Occasion
XLRTEH4300G385123,Tracteur DAF 480 XF FT 4X2,228 853 km,08/07/2021,Gazoil,DAF,480,FRANCE,34700,DAF Used Trucks France - Saint-Priest (Lyon), Rhône,https://photo.static-viamobilis.com/31/1/10480133_th.jpg,7.9 Tonnes,19 Tonnes,4x2,530,Occasion
XLRTEH4300G395943,Tracteur DAF XF 450 FT 4X2,326 954 km,27/08/2020,Gazoil,DAF,26.560,FRANCE,26000,DAF Used Trucks France - Saint-Priest (Lyon), Rhône,https://photo.static-viamobilis.com/31/1/10637683_th.jpg,7.61 Tonnes,26 Tonnes,4x2,482,Occasion
XLRTEH4300G392454,Tracteur DAF 480 XF FT 4X2,246 605 km,21/05/2021,Gazoil,DAF,480 T4X2 E6,FRANCE,36200,DAF Used Trucks France - Saint-Priest (Lyon), Rhône,https://photo.static-viamobilis.com/31/1/10264550_th.jpg,4 Tonnes,19 Tonnes,4x2,482,Occasion
XLRTEH4300G376694,Tracteur DAF 480 XF FT 4X2,201 516 km,14/12/2021,Gazoil,DAF,500,FRANCE,32800,DAF Used Trucks France - Saint-Priest (Lyon), Rhône,https://photo.static-viamobilis.com/31/1/10715719_th.jpg,7.6 Tonnes,19 Tonnes,4x2,482,Occasion
XLRTEH4300G360158,Tracteur DAF 480 XF FT 4X2,563 873 km,23/03/2022,Gazoil,DAF,500,FRANCE,38700,DAF Used Trucks France - Saint-Priest (Lyon), Rhône,https://photo.static-viamobilis.com/31/1/10967716_th.jpg,7.6 Tonnes,19 Tonnes,4x2,482,Occasion
XLRTEH4300G393772,Tracteur DAF 480 XF FT 4X2,321 394 km,09/02/2022,Gazoil,DAF,480,FRANCE,47800,DAF Used Trucks France - Saint-Priest (Lyon), Rhône,https://photo.static-viamobilis.com/31/1/10609219_th.jpg,8 Tonnes,19 Tonnes,4x2,482,Occasion
XLRTEH4300G379722,Tracteur DAF XF 530 FT 4X2,352 675 km,05/11/2021,Gazoil,DAF,1845,FRANCE,39400,DAF Used Trucks France - Saint-Priest (Lyon), Rhône,https://photo.static-viamobilis.com/31/1/10637838_th.jpg,8.33 Tonnes,19 Tonnes,4x2,482,Occasion
XLRTEF5300G401688,Tracteur DAF 480 XF FT 4X2,421 948 km,04/08/2021,Gazoil,DAF,500,FRANCE,33500,DAF Used Trucks France - Saint-Priest (Lyon), Rhône,https://photo.static-viamobilis.com/31/1/10715713_th.jpg,8.7 Tonnes,19 Tonnes,4x2,482,Occasion
XLRTEH4300G392533,Tracteur DAF 480 XF FT 4X2,348 851 km,21/03/2022,Gazoil,DAF,18.440,FRANCE,45700,DAF Used Trucks France - Saint-Priest (Lyon), Rhône,https://photo.static-viamobilis.com/31/1/10977263_th.jpg,8.03 Tonnes,19 Tonnes,4x2,482,Occasion
XLRTEH4300G372218,Tracteur DAF 480 XF FT 4X2,324 558 km,06/12/2021,Gazoil,DAF,530,FRANCE,40700,DAF Used Trucks France - Saint-Priest (Lyon), Rhône,https://photo.static-viamobilis.com/31/1/10609228_th.jpg,9.33 Tonnes,26 Tonnes,4x2,482,Occasion
XLRTEH4300G288415,Tracteur DAF 480 XFn FT 4X2,261 712 km,17/05/2022,Gazoil,DAF,460,FRANCE,53200,DAF Used Trucks France - Saint-Priest (Lyon), Rhône,https://photo.static-viamobilis.com/31/1/10938351_th.jpg,7.06 Tonnes,19 Tonnes,4x2,482,Occasion
XLRTEH4300G384569,Tracteur DAF 480 XF FT 4X2,343 445 km,09/02/2022,Gazoil,DAF,460,FRANCE,45400,DAF Used Trucks France - Saint-Priest (Lyon), Rhône,https://photo.static-viamobilis.com/31/1/10609239_th.jpg,7.17 Tonnes,19 Tonnes,4x2,482,Occasion
XLRTEF5300G419671,Tracteur DAF 480 XF FT 4X2,322 200 km,23/09/2021,Gazoil,DAF,460,FRANCE,36000,DAF Used Trucks France - Saint-Priest (Lyon), Rhône,https://photo.static-viamobilis.com/31/1/10639702_th.jpg,7.1 Tonnes,19 Tonnes,4x2,482,Occasion
XLRTEH4300G351902,Tracteur DAF 480 XF FT 4X2,636 382 km,18/12/2020,Gazoil,DAF,480.19 DTI 13,FRANCE,25900,DAF Used Trucks France - Saint-Priest (Lyon), Rhône,https://photo.static-viamobilis.com/31/1/11077851_th.jpg,7.67 Tonnes,26 Tonnes,4x2,482,Occasion
XLRTEH4300G390250,Tracteur DAF 480 XF FT 4X2,210 100 km,20/12/2021,Gazoil,DAF,480,FRANCE,32800,DAF Used Trucks France - Saint-Priest (Lyon), Rhône,https://photo.static-viamobilis.com/31/1/10637912_th.jpg,7.78 Tonnes,19 Tonnes,4x2,530,Occasion
XLRTEH4300G346336,Tracteur DAF 480 XFn FT 4X2,377 340 km,24/11/2022,Gazoil,DAF,500,FRANCE,53700,DAF Used Trucks France - Saint-Priest (Lyon), Rhône,https://photo.static-viamobilis.com/31/1/11061305_th.jpg,7.64 Tonnes,19 Tonnes,4x2,482,Occasion
XLRTEH4300G384778,Tracteur DAF 480 XF FT 4X2,351 688 km,27/05/2021,Gazoil,DAF,500,FRANCE,39900,DAF Used Trucks France - Saint-Priest (Lyon), Rhône,https://photo.static-viamobilis.com/31/1/10479241_th.jpg,7397 Tonnes,26 Tonnes,4x2,482,Occasion
XLRTEF5300G398588,Tracteur DAF 480 XF FT 4X2,403 997 km,23/03/2022,Gazoil,DAF,460,FRANCE,45100,DAF Used Trucks France - Saint-Priest (Lyon), Rhône,https://photo.static-viamobilis.com/31/1/11001511_th.jpg,11.71 Tonnes,19 Tonnes,4x2,482,Occasion
XLRTEH4300G384545,Tracteur DAF 480 XF FT 4X2,412 733 km,14/04/2021,Gazoil,DAF,450,FRANCE,32500,DAF Used Trucks France - Saint-Priest (Lyon), Rhône,https://photo.static-viamobilis.com/31/1/10639656_th.jpg,7.66 Tonnes,19 Tonnes,4x2,482,Occasion
XLRTEH4300G356494,Tracteur DAF 480 XF FT 4X2,258 577 km,20/12/2021,Gazoil,DAF,460.19,FRANCE,37000,DAF Used Trucks France - Saint-Priest (Lyon), Rhône,https://photo.static-viamobilis.com/31/1/10637913_th.jpg,7.77 Tonnes,19 Tonnes,4x2,482,Occasion
XLRTEH4300G348707,Tracteur DAF XG 530 FT 4X2,388 823 km,13/06/2022,Gazoil,DAF,480 FT,FRANCE,63700,DAF Used Trucks France - Saint-Priest (Lyon), Rhône,https://photo.static-viamobilis.com/31/1/11090992_th.jpg,7.7 Tonnes,19 Tonnes,4x2,482,Occasion
XLRTEF5300G397678,Tracteur DAF 480 XF FT 4X2,317 561 km,20/12/2021,Gazoil,DAF,1843,FRANCE,30900,DAF Used Trucks France - Saint-Priest (Lyon), Rhône,https://photo.static-viamobilis.com/31/1/10716269_th.jpg,7.31 Tonnes,44 Tonnes,4x2,482,Occasion
